"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","sample"
"sampleid","chr18",18530449,77983624,175,-0.3558,0.1122,-0.3381,0.1162,"GSM1606957"
"sampleid","chr19",180000,1075000,17,-0.3448,0.0799,-0.3273,0.0826,"GSM1606957"
"sampleid","chr19",1125000,1325000,5,0.0049,0.1494,0.0991,0.0354,"GSM1606957"
"sampleid","chr19",1375000,8025000,110,-0.346,0.1227,-0.33,0.0905,"GSM1606957"
"sampleid","chr19",8125000,9700000,19,0.2136,0.0826,0.2146,0.0709,"GSM1606957"
"sampleid","chr19",9800000,11725000,34,0.4621,0.0855,0.4553,0.0879,"GSM1606957"
"sampleid","chr19",11775000,12625000,16,0.6655,0.0732,0.6601,0.09,"GSM1606957"
"sampleid","chr19",12675000,24290891,127,-0.3769,0.1216,-0.3575,0.1,"GSM1606957"
"sampleid","chr19",28015891,32925000,17,0.3787,0.1526,0.402,0.1581,"GSM1606957"
"sampleid","chr19",33100000,53825000,280,-0.3836,0.0909,-0.3706,0.0795,"GSM1606957"
"sampleid","chr19",53875000,59084492,82,-0.0114,0.095,0.0033,0.0663,"GSM1606957"
"sampleid","chr2",130000,25725000,167,-0.3941,0.1179,-0.3759,0.1095,"GSM1606957"
"sampleid","chr2",25875000,49600000,152,0.063,0.0586,0.066,0.0561,"GSM1606957"
"sampleid","chr2",50400000,72375000,114,0.2886,0.0865,0.2889,0.0735,"GSM1606957"
"sampleid","chr2",72725000,131300000,297,0.0438,0.0785,0.053,0.057,"GSM1606957"
"sampleid","chr2",131475000,131975000,7,0.2565,0.0575,0.2371,0.0338,"GSM1606957"
"sampleid","chr2",132075000,187550000,206,0.03,0.082,0.0449,0.0709,"GSM1606957"
"sampleid","chr2",187675000,189850000,6,-0.1794,0.0771,-0.1892,0.0961,"GSM1606957"
"sampleid","chr2",190150000,242625000,326,0.0474,0.0606,0.0502,0.0482,"GSM1606957"
"sampleid","chr2",242675000,243026238,7,-0.3356,0.0735,-0.3198,0.0853,"GSM1606957"
"sampleid","chr20",155000,50800000,276,0.0564,0.051,0.0579,0.0495,"GSM1606957"
"sampleid","chr20",51225000,62025000,67,0.2481,0.0641,0.2466,0.0644,"GSM1606957"
"sampleid","chr20",62075000,62907760,16,0.0147,0.0201,0.0171,0.0209,"GSM1606957"
"sampleid","chr21",10848948,48084948,157,0.0426,0.0884,0.0555,0.0616,"GSM1606957"
"sampleid","chr22",16373925,22325000,55,0.0505,0.1015,0.0652,0.0453,"GSM1606957"
"sampleid","chr22",22600000,46850000,204,-0.3188,0.0874,-0.3085,0.0824,"GSM1606957"
"sampleid","chr22",46950000,47500000,6,-2.1157,0.1711,-2.1949,0.0493,"GSM1606957"
"sampleid","chr22",48100000,51222283,33,-0.3341,0.0846,-0.3242,0.0928,"GSM1606957"
"sampleid","chr3",155000,31175000,147,-0.3945,0.1314,-0.375,0.103,"GSM1606957"
"sampleid","chr3",31600000,37700000,30,0.0429,0.0687,0.0623,0.0675,"GSM1606957"
"sampleid","chr3",37950000,39525000,18,0.2875,0.0708,0.2793,0.0467,"GSM1606957"
"sampleid","chr3",39725000,75425000,234,0.0696,0.0476,0.0717,0.0457,"GSM1606957"
"sampleid","chr3",75550000,97025000,29,-0.1378,0.1288,-0.1097,0.0917,"GSM1606957"
"sampleid","chr3",97600000,118300000,81,0.0315,0.0986,0.0559,0.0906,"GSM1606957"
"sampleid","chr3",118875000,197831215,439,0.2739,0.086,0.2732,0.0871,"GSM1606957"
"sampleid","chr4",55000,58869667,292,0.0438,0.0868,0.0581,0.0587,"GSM1606957"
"sampleid","chr4",60944667,71375000,14,-0.1609,0.1156,-0.1427,0.0967,"GSM1606957"
"sampleid","chr4",71575000,85700000,69,0.0299,0.0621,0.0334,0.0472,"GSM1606957"
"sampleid","chr4",86125000,190972138,367,-0.4988,0.1392,-0.483,0.1392,"GSM1606957"
"sampleid","chr5",55000,17940329,125,0.459,0.1133,0.4615,0.1074,"GSM1606957"
"sampleid","chr5",19125000,29900000,11,0.191,0.066,0.1989,0.0645,"GSM1606957"
"sampleid","chr5",31025000,43625000,61,0.4631,0.1129,0.4606,0.1075,"GSM1606957"
"sampleid","chr5",44225000,55650000,30,0.0038,0.0572,0.0218,0.0447,"GSM1606957"
"sampleid","chr5",55950000,86975000,128,-0.4585,0.1149,-0.4514,0.1096,"GSM1606957"
"sampleid","chr5",87425000,95525000,27,0.003,0.0676,0.0158,0.0431,"GSM1606957"
"sampleid","chr5",95850000,175025000,388,0.2815,0.0843,0.2811,0.0741,"GSM1606957"
"sampleid","chr5",175150000,180777630,79,0.0299,0.063,0.0381,0.0568,"GSM1606957"
"sampleid","chr6",155000,63625000,490,0.0448,0.0916,0.0605,0.0563,"GSM1606957"
"sampleid","chr6",64300000,68575000,5,-0.3948,0.3209,-0.4242,0.4473,"GSM1606957"
"sampleid","chr6",68975000,74425000,24,0.1392,0.1099,0.166,0.1001,"GSM1606957"
"sampleid","chr6",74725000,170952534,462,-0.453,0.1321,-0.4432,0.122,"GSM1606957"
"sampleid","chr7",55000,14025000,128,0.0121,0.0769,0.0282,0.0512,"GSM1606957"
"sampleid","chr7",14875000,20575000,19,-0.5607,0.1928,-0.5159,0.1409,"GSM1606957"
"sampleid","chr7",20825000,65425000,240,0.0184,0.0886,0.0303,0.0747,"GSM1606957"
"sampleid","chr7",65500000,91225000,115,0.21,0.0897,0.2141,0.096,"GSM1606957"
"sampleid","chr7",91650000,105500000,117,0.0406,0.0583,0.0435,0.04,"GSM1606957"
"sampleid","chr7",105600000,128875000,94,0.2653,0.0804,0.2682,0.0688,"GSM1606957"
"sampleid","chr7",129000000,134925000,41,0.055,0.0793,0.0602,0.0635,"GSM1606957"
"sampleid","chr7",135075000,159039332,198,-0.4148,0.1273,-0.3925,0.1077,"GSM1606957"
"sampleid","chr8",105000,2200000,38,0.0062,0.0727,0.004,0.0635,"GSM1606957"
"sampleid","chr8",2350000,39325000,212,-0.4232,0.1465,-0.4032,0.1268,"GSM1606957"
"sampleid","chr8",39725000,87525000,188,0.0205,0.0782,0.0275,0.0741,"GSM1606957"
"sampleid","chr8",88200000,91000000,8,-0.2397,0.1558,-0.2186,0.1811,"GSM1606957"
"sampleid","chr8",91225000,98800000,37,0.0269,0.073,0.0308,0.0611,"GSM1606957"
"sampleid","chr8",98875000,110650000,58,0.2942,0.0827,0.2923,0.0745,"GSM1606957"
"sampleid","chr8",110850000,115000000,5,0.057,0.1028,0.0437,0.1069,"GSM1606957"
"sampleid","chr8",116100000,146277011,180,0.3879,0.0981,0.3848,0.1026,"GSM1606957"
"sampleid","chr9",130000,5325000,14,-0.3751,0.091,-0.3971,0.1019,"GSM1606957"
"sampleid","chr9",5625000,119775000,201,0.0543,0.0593,0.0546,0.0515,"GSM1606957"
"sampleid","chr9",120350000,141076716,168,-0.3323,0.0747,-0.3252,0.0633,"GSM1606957"
"sampleid","chr1",635684,1875000,23,-0.1349,0.0459,-0.1245,0.0306,"GSM1606958"
"sampleid","chr1",1925000,16750000,176,-0.4573,0.0914,-0.4467,0.0927,"GSM1606958"
"sampleid","chr1",16825000,17275000,9,-0.2116,0.092,-0.2363,0.0828,"GSM1606958"
"sampleid","chr1",17325000,35575000,201,-0.4768,0.0868,-0.4697,0.0878,"GSM1606958"
"sampleid","chr1",35675000,145075000,497,0.068,0.0422,0.0697,0.036,"GSM1606958"
"sampleid","chr1",145225000,249195311,687,0.2127,0.0633,0.2097,0.0546,"GSM1606958"
"sampleid","chr10",105000,92975000,498,0.0552,0.0493,0.0566,0.0421,"GSM1606958"
"sampleid","chr10",93175000,94650000,12,0.1819,0.0419,0.1846,0.0187,"GSM1606958"
"sampleid","chr10",94825000,135462374,330,0.0697,0.0433,0.0658,0.0407,"GSM1606958"
"sampleid","chr11",130000,48025000,317,-0.1454,0.0471,-0.1401,0.0446,"GSM1606958"
"sampleid","chr11",48125000,55950000,14,-0.2445,0.0599,-0.2494,0.0525,"GSM1606958"
"sampleid","chr11",56100000,84975000,280,-0.136,0.0469,-0.1256,0.0414,"GSM1606958"
"sampleid","chr11",85325000,88725000,19,0.4351,0.0852,0.455,0.0855,"GSM1606958"
"sampleid","chr11",89225000,94625000,24,-0.152,0.0927,-0.1557,0.0366,"GSM1606958"
"sampleid","chr11",94725000,134873258,260,0.0703,0.0414,0.0719,0.0452,"GSM1606958"
"sampleid","chr12",172870,8900000,97,0.182,0.071,0.1875,0.0585,"GSM1606958"
"sampleid","chr12",9025000,23250000,72,0.4151,0.0886,0.414,0.0856,"GSM1606958"
"sampleid","chr12",23925000,25200000,6,0.6624,0.0748,0.6648,0.089,"GSM1606958"
"sampleid","chr12",25350000,33875000,39,0.2322,0.0526,0.2376,0.0463,"GSM1606958"
"sampleid","chr12",34275000,109311735,388,0.0419,0.0475,0.0375,0.0384,"GSM1606958"
"sampleid","chr12",109461735,110400000,13,0.2291,0.0724,0.1952,0.0767,"GSM1606958"
"sampleid","chr12",110500000,132450000,210,0.0275,0.0395,0.0305,0.0325,"GSM1606958"
"sampleid","chr12",132525000,132925000,7,0.2545,0.0476,0.2465,0.0382,"GSM1606958"
"sampleid","chr12",132975000,133770948,16,-0.0114,0.0321,-0.0081,0.0197,"GSM1606958"
"sampleid","chr13",19110000,115079939,431,-0.1549,0.0485,-0.1532,0.0461,"GSM1606958"
"sampleid","chr14",19325000,22425000,24,-0.1224,0.1001,-0.1482,0.0508,"GSM1606958"
"sampleid","chr14",22725000,23950000,16,-0.527,0.0867,-0.5506,0.0904,"GSM1606958"
"sampleid","chr14",24025000,50875000,78,-0.1613,0.0613,-0.1591,0.0432,"GSM1606958"
"sampleid","chr14",51025000,76525000,181,0.0607,0.0361,0.0588,0.0323,"GSM1606958"
"sampleid","chr14",76700000,78525000,21,0.4644,0.0822,0.4626,0.0873,"GSM1606958"
"sampleid","chr14",78850000,107119770,208,0.0454,0.0467,0.0466,0.0406,"GSM1606958"
"sampleid","chr15",20225000,102410696,571,-0.1467,0.0526,-0.1429,0.0481,"GSM1606958"
"sampleid","chr16",105000,15075000,144,0.0588,0.0405,0.0541,0.037,"GSM1606958"
"sampleid","chr16",15125000,18825000,15,0.205,0.1008,0.1773,0.0362,"GSM1606958"
"sampleid","chr16",18950000,90222377,465,0.0436,0.0425,0.0459,0.0384,"GSM1606958"
"sampleid","chr17",25000,26800000,253,-0.1474,0.0577,-0.1376,0.0478,"GSM1606958"
"sampleid","chr17",26875000,27525000,13,0.0963,0.078,0.0897,0.08,"GSM1606958"
"sampleid","chr17",27625000,28525000,8,-0.1317,0.0338,-0.1224,0.0138,"GSM1606958"
"sampleid","chr17",28675000,29425000,9,0.0488,0.026,0.0377,0.029,"GSM1606958"
"sampleid","chr17",29550000,30825000,12,0.3959,0.1131,0.4252,0.088,"GSM1606958"
"sampleid","chr17",31050000,41375000,125,-0.143,0.0485,-0.1409,0.0425,"GSM1606958"
"sampleid","chr17",41425000,57025000,142,0.1307,0.0494,0.1289,0.0497,"GSM1606958"
"sampleid","chr17",57225000,59375000,18,0.3043,0.0995,0.2951,0.108,"GSM1606958"
"sampleid","chr17",59475000,80025000,213,0.179,0.0538,0.1764,0.0468,"GSM1606958"
"sampleid","chr17",80075000,81122605,21,-0.1455,0.0273,-0.147,0.0249,"GSM1606958"
"sampleid","chr18",80000,20725000,79,-0.0439,0.0403,-0.0399,0.0426,"GSM1606958"
"sampleid","chr18",20900000,71025000,118,-0.1464,0.0438,-0.1482,0.0443,"GSM1606958"
"sampleid","chr18",71825000,77575000,39,0.0755,0.0631,0.0655,0.0373,"GSM1606958"
"sampleid","chr18",77625000,77983624,7,-0.0407,0.0318,-0.0409,0.0457,"GSM1606958"
"sampleid","chr19",180000,24290891,328,-0.1439,0.0545,-0.1386,0.0473,"GSM1606958"
"sampleid","chr19",28015891,34525000,32,0.0571,0.0325,0.0615,0.0282,"GSM1606958"
"sampleid","chr19",34775000,59084492,347,-0.1522,0.0501,-0.1519,0.0455,"GSM1606958"
"sampleid","chr2",130000,113975000,642,0.1756,0.0618,0.1724,0.0589,"GSM1606958"
"sampleid","chr2",114025000,114375000,5,-0.0224,0.0913,-0.0433,0.1112,"GSM1606958"
"sampleid","chr2",114500000,207550000,383,0.1478,0.0575,0.1516,0.049,"GSM1606958"
"sampleid","chr2",207625000,243026238,252,-0.0276,0.0341,-0.03,0.0341,"GSM1606958"
"sampleid","chr20",155000,29536739,123,-0.1215,0.0609,-0.1265,0.0554,"GSM1606958"
"sampleid","chr20",29926954,62907760,236,0.1304,0.0503,0.1251,0.046,"GSM1606958"
"sampleid","chr21",10848948,16475000,10,-0.1303,0.1071,-0.1449,0.1104,"GSM1606958"
"sampleid","chr21",18000000,22375000,6,-0.5785,0.1504,-0.5417,0.1595,"GSM1606958"
"sampleid","chr21",24675000,48084948,141,-0.1287,0.0504,-0.1241,0.0448,"GSM1606958"
"sampleid","chr22",16373925,20850000,40,-0.3973,0.1316,-0.3976,0.0758,"GSM1606958"
"sampleid","chr22",20975000,36025000,102,0.0643,0.0553,0.0631,0.0425,"GSM1606958"
"sampleid","chr22",36300000,38400000,25,-0.1171,0.0408,-0.1249,0.0374,"GSM1606958"
"sampleid","chr22",38475000,51222283,131,-0.44,0.0881,-0.4374,0.0824,"GSM1606958"
"sampleid","chr3",155000,87575000,448,-0.1529,0.0496,-0.1494,0.0472,"GSM1606958"
"sampleid","chr3",88000000,109100000,54,0.0987,0.0609,0.0961,0.0747,"GSM1606958"
"sampleid","chr3",109950000,166000000,296,-0.0222,0.0494,-0.0293,0.0403,"GSM1606958"
"sampleid","chr3",167250000,167975000,4,0.4393,0.108,0.4606,0.0858,"GSM1606958"
"sampleid","chr3",168425000,182475000,57,0.7441,0.1667,0.742,0.194,"GSM1606958"
"sampleid","chr3",182675000,185575000,29,0.5602,0.1161,0.5558,0.1171,"GSM1606958"
"sampleid","chr3",185725000,186350000,6,-0.3044,0.033,-0.3084,0.0335,"GSM1606958"
"sampleid","chr3",186450000,197831215,84,0.1366,0.0624,0.1245,0.0535,"GSM1606958"
"sampleid","chr4",55000,190972138,742,-0.1757,0.0558,-0.1749,0.0522,"GSM1606958"
"sampleid","chr5",55000,23225000,130,0.1097,0.0469,0.1084,0.0465,"GSM1606958"
"sampleid","chr5",24100000,46027821,70,0.2107,0.072,0.2117,0.0721,"GSM1606958"
"sampleid","chr5",49677821,180777630,649,-0.1662,0.0483,-0.1639,0.0493,"GSM1606958"
"sampleid","chr6",155000,16525000,126,0.2073,0.0563,0.2005,0.0571,"GSM1606958"
"sampleid","chr6",16750000,18200000,11,0.0609,0.0399,0.0733,0.0591,"GSM1606958"
"sampleid","chr6",18275000,26025000,37,0.208,0.0731,0.2235,0.055,"GSM1606958"
"sampleid","chr6",26075000,26275000,5,-0.6145,0.8351,-0.2648,0.5382,"GSM1606958"
"sampleid","chr6",26325000,42550000,215,0.1862,0.0708,0.1914,0.0513,"GSM1606958"
"sampleid","chr6",42675000,57225000,90,0.0623,0.0446,0.0574,0.0378,"GSM1606958"
"sampleid","chr6",57718830,84400000,60,0.2112,0.0696,0.208,0.0541,"GSM1606958"
"sampleid","chr6",84575000,138325000,216,0.0549,0.0362,0.0533,0.0325,"GSM1606958"
"sampleid","chr6",138525000,170952534,221,-0.1596,0.0533,-0.1591,0.045,"GSM1606958"
"sampleid","chr7",55000,159039332,952,0.0409,0.0464,0.0434,0.0405,"GSM1606958"
"sampleid","chr8",105000,675000,8,0.1187,0.0513,0.1309,0.0284,"GSM1606958"
"sampleid","chr8",725000,6925000,46,0.237,0.0487,0.2347,0.0502,"GSM1606958"
"sampleid","chr8",7050000,8100000,8,0.032,0.0906,0.0433,0.055,"GSM1606958"
"sampleid","chr8",8175000,11825000,35,0.2073,0.0462,0.2154,0.0491,"GSM1606958"
"sampleid","chr8",11900000,12525000,5,0.0675,0.0932,0.0436,0.0922,"GSM1606958"
"sampleid","chr8",12575000,36025000,126,0.2183,0.0603,0.2146,0.0593,"GSM1606958"
"sampleid","chr8",36800000,38925000,21,-0.1555,0.0461,-0.1577,0.0333,"GSM1606958"
"sampleid","chr8",39325000,53675000,57,0.0641,0.1357,0.0386,0.0343,"GSM1606958"
"sampleid","chr8",53875000,58125000,24,0.4441,0.1252,0.4304,0.1334,"GSM1606958"
"sampleid","chr8",58175000,83925000,99,0.1978,0.0553,0.2005,0.0435,"GSM1606958"
"sampleid","chr8",85075000,99075000,57,-0.2068,0.0583,-0.2044,0.0606,"GSM1606958"
"sampleid","chr8",99125000,101725000,14,0.3603,0.1062,0.3588,0.0847,"GSM1606958"
"sampleid","chr8",101850000,128550000,101,-0.2124,0.0546,-0.2016,0.0593,"GSM1606958"
"sampleid","chr8",128725000,131375000,13,0.1899,0.0394,0.1864,0.0518,"GSM1606958"
"sampleid","chr8",131450000,134125000,12,0.3904,0.0804,0.4166,0.051,"GSM1606958"
"sampleid","chr8",134225000,139700000,14,-0.2409,0.0597,-0.247,0.0669,"GSM1606958"
"sampleid","chr8",140225000,146277011,86,-0.147,0.0477,-0.1405,0.0462,"GSM1606958"
"sampleid","chr9",130000,71067734,81,-0.1504,0.0457,-0.146,0.0376,"GSM1606958"
"sampleid","chr9",71450000,141076716,302,-0.2524,0.0571,-0.2514,0.0567,"GSM1606958"
"sampleid","chr1",635684,36450000,417,-0.0658,0.053,-0.0583,0.0441,"GSM1606959"
"sampleid","chr1",36575000,249195311,1176,0.0871,0.056,0.0862,0.0518,"GSM1606959"
"sampleid","chr10",105000,5050000,55,-0.0428,0.0744,-0.0452,0.066,"GSM1606959"
"sampleid","chr10",5325000,5725000,6,0.1811,0.0577,0.1779,0.0556,"GSM1606959"
"sampleid","chr10",5825000,75025000,338,0.0186,0.0729,0.0188,0.0739,"GSM1606959"
"sampleid","chr10",75100000,75625000,8,0.1787,0.0966,0.225,0.0332,"GSM1606959"
"sampleid","chr10",75675000,132000000,383,0.0985,0.0656,0.0901,0.0615,"GSM1606959"
"sampleid","chr10",132175000,135025000,42,0.2178,0.0749,0.2139,0.0974,"GSM1606959"
"sampleid","chr10",135075000,135462374,8,0.0822,0.0726,0.0866,0.0315,"GSM1606959"
"sampleid","chr11",130000,49850000,323,-0.0604,0.055,-0.0592,0.0527,"GSM1606959"
"sampleid","chr11",50050000,56675000,11,-0.2312,0.0852,-0.2382,0.0486,"GSM1606959"
"sampleid","chr11",56975000,57525000,10,0.208,0.0692,0.2196,0.0426,"GSM1606959"
"sampleid","chr11",57750000,59575000,16,-0.1025,0.0903,-0.0973,0.109,"GSM1606959"
"sampleid","chr11",59700000,89375000,272,0.0868,0.0514,0.0889,0.0425,"GSM1606959"
"sampleid","chr11",89675000,134873258,282,-0.3199,0.1039,-0.3063,0.1065,"GSM1606959"
"sampleid","chr12",172870,8225000,89,0.1963,0.0634,0.2022,0.0507,"GSM1606959"
"sampleid","chr12",8300000,8650000,5,0.0322,0.1127,0.0249,0.1532,"GSM1606959"
"sampleid","chr12",8750000,34425000,123,0.2482,0.0543,0.2519,0.0458,"GSM1606959"
"sampleid","chr12",34475000,125575000,551,0.0863,0.0484,0.0862,0.0435,"GSM1606959"
"sampleid","chr12",125625000,128875000,13,0.2643,0.0649,0.2597,0.0752,"GSM1606959"
"sampleid","chr12",129075000,133770948,67,0.0775,0.0845,0.0767,0.0741,"GSM1606959"
"sampleid","chr13",19110000,115079939,431,0.0599,0.0557,0.0591,0.0538,"GSM1606959"
"sampleid","chr14",19325000,107119770,528,-0.1548,0.0811,-0.1476,0.0776,"GSM1606959"
"sampleid","chr15",20225000,22429154,6,-0.7435,0.257,-0.693,0.3023,"GSM1606959"
"sampleid","chr15",22748097,102410696,565,-0.289,0.0924,-0.2799,0.0986,"GSM1606959"
"sampleid","chr16",105000,5125000,93,-0.2136,0.0844,-0.1965,0.0534,"GSM1606959"
"sampleid","chr16",5475000,8193461,7,-0.4758,0.0842,-0.4955,0.0352,"GSM1606959"
"sampleid","chr16",8718461,90222377,524,-0.2611,0.0945,-0.2479,0.0848,"GSM1606959"
"sampleid","chr17",25000,825000,13,-0.149,0.033,-0.1594,0.0379,"GSM1606959"
"sampleid","chr17",875000,81122605,801,-0.0348,0.0613,-0.0309,0.0534,"GSM1606959"
"sampleid","chr18",80000,77983624,243,-0.0069,0.071,-0.012,0.0612,"GSM1606959"
"sampleid","chr19",180000,6925000,118,-0.2073,0.0561,-0.2,0.0527,"GSM1606959"
"sampleid","chr19",7075000,7925000,12,0.1339,0.0416,0.1289,0.0346,"GSM1606959"
"sampleid","chr19",7975000,8475000,8,-0.1075,0.1555,-0.1796,0.0634,"GSM1606959"
"sampleid","chr19",8525000,9325000,8,0.2856,0.1166,0.2581,0.0998,"GSM1606959"
"sampleid","chr19",9425000,19525000,157,0.0043,0.0488,0.0072,0.0452,"GSM1606959"
"sampleid","chr19",19625000,21775000,14,-0.2138,0.0961,-0.1889,0.1089,"GSM1606959"
"sampleid","chr19",21950000,24290891,11,0.0179,0.0815,0.0139,0.0985,"GSM1606959"
"sampleid","chr19",28015891,30325000,9,0.6772,0.2316,0.7184,0.2534,"GSM1606959"
"sampleid","chr19",30525000,45000000,150,0.1808,0.092,0.1778,0.0901,"GSM1606959"
"sampleid","chr19",45125000,59084492,220,-0.2453,0.0908,-0.232,0.0803,"GSM1606959"
"sampleid","chr2",130000,243026238,1282,0.1733,0.0782,0.1807,0.0739,"GSM1606959"
"sampleid","chr20",155000,29926954,124,0.0839,0.0717,0.0763,0.0577,"GSM1606959"
"sampleid","chr20",30075000,45325000,124,0.3883,0.1113,0.3683,0.1085,"GSM1606959"
"sampleid","chr20",45450000,62907760,111,-0.0156,0.0683,-0.0185,0.0591,"GSM1606959"
"sampleid","chr21",10848948,31025000,27,-0.0515,0.0694,-0.0646,0.0617,"GSM1606959"
"sampleid","chr21",31525000,32125000,5,-0.2721,0.0715,-0.2682,0.0356,"GSM1606959"
"sampleid","chr21",32575000,48084948,125,-0.0722,0.061,-0.0653,0.0641,"GSM1606959"
"sampleid","chr22",16373925,36300000,143,-0.0127,0.0707,-0.009,0.0654,"GSM1606959"
"sampleid","chr22",36575000,37675000,14,-0.2716,0.0751,-0.2775,0.088,"GSM1606959"
"sampleid","chr22",37750000,38225000,8,-0.1243,0.0737,-0.1496,0.0248,"GSM1606959"
"sampleid","chr22",38300000,39125000,13,-0.0182,0.0233,-0.0173,0.0286,"GSM1606959"
"sampleid","chr22",39175000,41475000,24,-0.2344,0.0869,-0.2313,0.0954,"GSM1606959"
"sampleid","chr22",41550000,42325000,13,-0.0388,0.0434,-0.0363,0.0475,"GSM1606959"
"sampleid","chr22",42400000,43525000,15,-0.194,0.0757,-0.2103,0.0248,"GSM1606959"
"sampleid","chr22",43575000,46525000,24,-0.0523,0.0399,-0.0532,0.048,"GSM1606959"
"sampleid","chr22",46600000,49050000,16,-0.209,0.0655,-0.1956,0.0537,"GSM1606959"
"sampleid","chr22",49125000,51222283,28,-0.0725,0.071,-0.0739,0.0624,"GSM1606959"
"sampleid","chr3",155000,107100000,492,-0.0669,0.0568,-0.0646,0.0556,"GSM1606959"
"sampleid","chr3",107225000,107900000,5,0.132,0.1189,0.1295,0.1313,"GSM1606959"
"sampleid","chr3",108125000,116650000,39,-0.0963,0.0591,-0.0995,0.0639,"GSM1606959"
"sampleid","chr3",117275000,197831215,442,0.1174,0.0652,0.1192,0.0514,"GSM1606959"
"sampleid","chr4",55000,190972138,742,0.0143,0.0646,0.0181,0.0591,"GSM1606959"
"sampleid","chr5",55000,180275000,843,-0.0447,0.0765,-0.0482,0.0704,"GSM1606959"
"sampleid","chr5",180375000,180777630,6,-0.2241,0.1156,-0.2026,0.0898,"GSM1606959"
"sampleid","chr6",155000,58275000,487,-0.2753,0.098,-0.27,0.1001,"GSM1606959"
"sampleid","chr6",58540083,170952534,494,0.0673,0.0493,0.0658,0.0446,"GSM1606959"
"sampleid","chr7",55000,16675000,134,-0.0664,0.0644,-0.0698,0.0608,"GSM1606959"
"sampleid","chr7",16750000,28300000,61,0.2246,0.0545,0.2273,0.056,"GSM1606959"
"sampleid","chr7",28400000,157225000,723,0.0645,0.0524,0.0651,0.0481,"GSM1606959"
"sampleid","chr7",157275000,158375000,23,0.201,0.0685,0.2007,0.0768,"GSM1606959"
"sampleid","chr7",158450000,159039332,11,-0.0127,0.0398,-0.0016,0.0277,"GSM1606959"
"sampleid","chr8",105000,925000,13,-0.0715,0.0613,-0.0927,0.0524,"GSM1606959"
"sampleid","chr8",975000,1625000,14,0.0896,0.071,0.0846,0.0494,"GSM1606959"
"sampleid","chr8",1675000,6675000,25,-0.0217,0.0673,-0.0428,0.0618,"GSM1606959"
"sampleid","chr8",6800000,8100000,10,-0.2117,0.0849,-0.2327,0.0865,"GSM1606959"
"sampleid","chr8",8175000,9400000,10,-0.0505,0.0456,-0.051,0.0507,"GSM1606959"
"sampleid","chr8",9775000,11475000,18,0.1309,0.0505,0.1249,0.0443,"GSM1606959"
"sampleid","chr8",11525000,146277011,636,-0.013,0.0582,-0.0136,0.0526,"GSM1606959"
"sampleid","chr9",130000,33425000,46,-0.0703,0.0518,-0.0692,0.0453,"GSM1606959"
"sampleid","chr9",33675000,141076716,337,-0.2695,0.0832,-0.2573,0.0837,"GSM1606959"
"sampleid","chr1",635684,7825000,99,-0.2031,0.0992,-0.1701,0.0873,"GSM1606960"
"sampleid","chr1",7925000,8875000,11,-0.5477,0.2074,-0.5423,0.2488,"GSM1606960"
"sampleid","chr1",8925000,31700000,257,-0.2846,0.1337,-0.253,0.1197,"GSM1606960"
"sampleid","chr1",31800000,185525000,852,0.0523,0.1243,0.0679,0.1076,"GSM1606960"
"sampleid","chr1",186025000,200825000,28,-0.2268,0.237,-0.1854,0.1903,"GSM1606960"
"sampleid","chr1",200900000,249195311,346,0.0421,0.1306,0.0629,0.1073,"GSM1606960"
"sampleid","chr10",105000,104550000,606,0.0053,0.1391,0.0221,0.1284,"GSM1606960"
"sampleid","chr10",104625000,121975000,96,-0.338,0.1648,-0.3212,0.1646,"GSM1606960"
"sampleid","chr10",122225000,135462374,138,0.0901,0.0948,0.0993,0.0661,"GSM1606960"
"sampleid","chr11",130000,4700000,73,-0.222,0.1112,-0.2013,0.0999,"GSM1606960"
"sampleid","chr11",4850000,5850000,9,-0.8132,0.3438,-0.7563,0.3077,"GSM1606960"
"sampleid","chr11",5975000,19825000,113,-0.333,0.2093,-0.2829,0.1691,"GSM1606960"
"sampleid","chr11",19975000,50050000,129,0.0484,0.2026,0.0687,0.1394,"GSM1606960"
"sampleid","chr11",50225000,56300000,9,-0.5977,0.3561,-0.5543,0.2804,"GSM1606960"
"sampleid","chr11",56675000,134873258,581,0.0419,0.1303,0.0646,0.0974,"GSM1606960"
"sampleid","chr12",172870,82950000,480,-0.0093,0.1609,0.0141,0.1282,"GSM1606960"
"sampleid","chr12",84200000,133275000,359,-0.3717,0.1988,-0.3359,0.1586,"GSM1606960"
"sampleid","chr12",133325000,133770948,9,-0.6404,0.1813,-0.6702,0.2664,"GSM1606960"
"sampleid","chr13",19110000,53625000,231,-0.4179,0.1987,-0.3804,0.1553,"GSM1606960"
"sampleid","chr13",54325000,71550000,21,-0.7896,0.3647,-0.7157,0.3924,"GSM1606960"
"sampleid","chr13",72850000,115079939,179,-0.392,0.2208,-0.3357,0.1714,"GSM1606960"
"sampleid","chr14",19325000,55650000,152,-0.0032,0.1591,0.0128,0.1524,"GSM1606960"
"sampleid","chr14",55725000,62450000,41,-0.443,0.1833,-0.4507,0.1618,"GSM1606960"
"sampleid","chr14",62575000,107119770,335,0.1423,0.1629,0.1572,0.1504,"GSM1606960"
"sampleid","chr15",20225000,102410696,571,0.054,0.1313,0.0555,0.1118,"GSM1606960"
